smiles,occurrence
Nc1ccc2c(c1)CC[C@@H]2[NH+]1CCc2ccccc2C1,1
C1=CC2=CNN[C@@H]2S1,1
C1CSCC2=CN=N[C@H]2N1,1
Cc1cscc1/C([O-])=N/S(=O)(=O)c1ccc2c(c1)CCCO2,1
CC(C)CCN1NC2(CCCC2)NC1=S,1
C[NH2+][C@H]1CC(C)(C)c2c(C)cc(Cl)c(C)c21,1
NN1C(=O)[C@](O)(c2ccccc2)c2ccccc21,1
O=C1c2ccccc2S(=O)(=O)N1[C@H]1CCCc2ccccc21,1
CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]3CC[C@@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CC[C@@H]12,1
NS(=O)(=O)c1ccc(S(=O)(=O)C(F)(F)F)cc1,1
C1NC(c2ncc[nH]2)c2ccccc21,1
Cn1c(/N=C/c2cc(Cl)ccc2O)[nH+]c2ccccc21,1
O=C1N[C@H]2C[C@@](O)(N1)[C@@H]1OC[C@H]2O1,1
CC(C)(O)CC[C@@]1(C(=O)[O-])CCc2ccccc21,1
C1S[C@H]2CNCCC2=C1c1nc2ccccc2s1,1
C1CCC2(CC1)CNCC[NH+]2,1
c1ccc([C@H]2CC[C@@H]([NH+]3CCNCC3)c3ccccc32)cc1,1
O=C1O[C@@H]2C=C[C@@H]3OC(=O)[C@@H]4C=C[C@H]1C4C32,1
C1NCC[NH2+]C12CCCCC2,1
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC5(C4)OCCO5)C3=CC[C@@]21C,1
C1OC2CCC[C@H]1C2,1
Cc1cc(C)c2c(C)cc(Cl)nc2c1,1
C1CCC2=C(Cc3ccccc3C2)O1,1
C1NC[C@@H](C2[NH+]=c3ccccc3=[NH+]2)S1,1
C1COc2ccccc2CN1[C@@H]1CCCc2ccccc21,1
c1ccc2c(c1)C[NH2+]C[C@@]1(CCC[NH+]CC1)O2,1
N#Cc1ccnc2nc(N)sc12,1
C1=C(c2ccccc2)Nc2nnnn2[C@H]1c1ccccc1,1
c1ccc2c(c1)CC[C@@H]1CNCCN21,1
O=C1CCc2cc([N+](=O)[O-])ccc2N1CCCCCS,1
CCC/C(C)=N\NC1=N[C@H]2[NH+]=c3c(C)cccc3=C2N=[NH+]1,1
C1=NN[C@@H]([C@H]2N=NC3=C2CCC3)N1,1
NS(=O)(=O)c1cc(Cl)c(Br)cc1F,1
c1n[nH]cc2c1CCCC2,1
C1=NCCCO1,1
C[C@@H]([NH3+])CC1=NC(=O)C2(CCCCCC2)C([O-])=N1,1
O=C1C(=O)N(CCCCCCl)c2ccc(Cl)cc21,1
C1=C[C@@]2(CCCNCC2)Oc2ccccc21,1
CNC(=S)N1/C(=N/c2ccc(C)cc2C)SC[C@H]1C,1
N#C[C@]1([C@@]2(O)CC[NH2+]C2)CCCc2ccccc21,1
c1ccc(C2(c3ccccc3)OCc3ccccc32)cc1,1
C1C=C(c2cccs2)CC1,1
c1ccc2c(c1)ccn2[C@@H]1NCCc2cc3c(cc21)OCO3,1
O=S(=O)(c1ccccc1)n1c(Cl)cc2cc(Br)cnc21,1
c1nnc2n1[C@H]1CNC[C@H]1CC2,1
O=C1N[C@]2(C(=O)Nc3c(Br)cc(F)cc32)N2CCOC[C@@H]12,1
Cc1c(/C=N/N=C2\CC[C@@H]3[C@H]4CCc5cc(O)ccc5[C@@H]4CC[C@]23C)cnn1C,1
COS(=O)(=O)[C@@H]1C(=O)[C@]2(C)CC[C@H]1C2(C)C,1
c1c[n+]c2[nH]coc2c1,1
C1CC2=C(CC1)C1(CC2)SCCS1,1
Cc1cccc2c(C=O)cccc12,1
O=c1/c(=C\c2cc(Cl)ccc2O)sc2nc3ccccc3n12,1
c1nc2[nH]ncc2c[nH]1,1
c1nc2cc3c(cc2s1)OCCCO3,1
C1N[C@@H](c2cccs2)c2cc3ccccc3oc21,1
N#Cc1cnn2c1NC1=C(C(=O)CCC1)[C@H]2c1ccccc1Cl,1
c1cnc2c(c1)CC[C@@H]2C1CCCCC[NH2+]1,1
C1=Nc2ccnc2[C@@H](c2ccccc2)C1,1
c1csc(N2C[C@@H]3CCCCCC3=N2)n1,1
C1=C(c2cccnc2)CCNC1,1
C[C@H]1CC(=O)[C@@H]2[C@@](O)(C1)C[C@H](O)[C@]13O[C@H]1c1c(O)cccc1C(=O)[C@]23O,1
C[C@@H]1[C@@H](C)CCC[C@@]1(O)[C@@H]1CCOC2(CCCCC2)C1,1
C/C(=N\NC(=O)C(F)(F)F)c1ccc(N)cc1,1
CC1(C)CC(=O)C2=C(C1)Nc1nc3ccccc3n1[C@H]2c1c[nH]c2ccccc12,1
C1NNC2(CCC3(CC2)NCNN3)N1,1
C1O[C@@H]2OCC[C@@H]2O1,1
CC1(C)C[C@H](/[NH+]=C/c2cccs2)CCO1,1
C1CCC([C@@H]2CCCCC2)C1,1
C1COCCOCCOCCOCCO1,1
CN/C([O-])=C(\C#N)C(=O)CCN1C(=O)CCc2cc(F)ccc21,1
NC(=[NH2+])c1cc(Cl)ccc1Cl,1
c1cc2nncc2c[nH]1,1
c1nnc2ncncc-2n1,1
CC1=[NH+]C(=S)[C@H]([N+](=O)[O-])N1,1
C1N=C[C@H]2NC(N3CCCCC3)=[NH+][C@@H]2N1,1
O=C1OCc2ccc(F)cc21,1
Cc1ccccc1S(=O)(=O)c1ccccc1,1
C1C[C@@H]2C[C@@H]3CCCCC3C[C@@H]2O1,1
CC1=CC[C@@H]2[C@H](C1)C[NH+]1CCc3c([nH]c4ccccc34)[C@H]21,1
S=C1N=N[C@@H]2SC=C(c3ccccc3)N12,1
C=C(CO)[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@@]21C,1
C1CCC2CCC[C@@]23O[C@@H]3O1,1
CN1C(=O)C2=NN=N[C@H]2N(C)C1=O,1
C1C=NCN=C1,1
Cc1ccc(C)n1NCCC(C)(C)O,1
CN1CCOc2c1ccc1c(Cl)nccc21,1
C1N=C[C@]2(CN1)Cc1ccccc1N1CC[NH+]C[C@@H]12,1
O=C1CC2(CCC2)Nc2cc(Cl)c(Cl)cc2N1,1
C1NC[C@H]2CN3N=CC=C[C@@H]3[C@@H]12,1
C1=CC[NH2+]CC1,1
c1ccc2c(c1)[C@@H](N1CCNCC1)CC21CC[NH2+]CC1,1
CCC(=O)N/N=C(\C)c1ccc(Br)cc1,1
O=[N+]([O-])c1ccc(NN=C(c2ccccc2)c2ccncc2)c([N+](=O)[O-])c1,1
C[C@@H]1C[NH+]=C2N(C1)c1ccccc1[C@@]2(C)O,1
C1CC(C2C[C@H]3CC[C@@H]2O3)C1,1
NS(=O)(=O)c1cnccc1NN1CCCCC1,1
CSC(c1ccccc1Cl)=[N+]1CCCCC1,1
O=S(=O)(/N=C(\[O-])c1ccc(Cl)c(Cl)c1)C1CCCC1,1
CC1=CC(C)(C)N(C)c2cc(Cl)c(C=O)cc21,1
C1C[NH+]SN1,1
Oc1ccc(/C=N/N2[C@@H](S)N=N[C@H]2[C@H]2C=C(c3ccccc3)N=N2)cc1,1
C1N=C[C@H]2CC=CN12,1
CN1c2ccccc2N(C)C1C1=C(N)N2CCC[C@@H]2C1=O,1
C1O[C@H]2CCOC[C@H]2O1,1
C1NCOCN1,1
O=C1c2ccccc2CC[C@@H]1S(=O)(=O)c1ccccc1,1
c1nn2cnnc2n1,1
C1C[C@]2(CN1)CCc1ccccc12,1
C1CC[C@@]2(CCN1)NSc1ccccc1N2,1
Cc1ccc(C)n1Nc1snc2ccccc12,1
O=C1NCC(=O)N2CCc3ccccc3[C@H]12,1
C1CC[C@H]2C[NH2+]CC[C@@H]2N1,1
C1N[C@@]2(CC[C@@H]3CNC[C@H]32)Nc2ccccc21,1
C[C@@H](C(=O)[O-])[C@H](C)[S@@](=O)c1ccc(F)c(F)c1,1
C[C@H](C[C@H]1CSc2ccccc21)C(=O)[O-],1
c1ccc([C@@H]2C[NH+]Cc3ccccc32)cc1,1
C1[NH+]=N[C@@H]2c3c(sc4c3CC[NH+]C4)-n3c[nH]nc3N12,1
O=C/C(=C\NN1C(=O)c2ccc3c4c(ccc(c24)C1=O)CC3)c1nc2cc(Cl)ccc2o1,1
C1CC2[C@@H]3CCC2C[C@@H]3CC1,1
O=C1OCCN1/N=C\c1ccc([N+](=O)[O-])o1,1
C1CCNc2cc3c(cc21)OCO3,1
C1Cc2ccccc2C=CN1,1
C1CC[n+]2cccc3cccc(c32)N1,1
Cc1cc2n(n1)[C@H](c1ccccc1)CC(c1ccc(Br)cc1)=N2,1
C/C(=N/NC(=O)CC#N)c1ccc2cc[nH]c2c1,1
C1C[NH+][C@@H]2CC[NH+]C[C@H]2C1,1
C1C[C@H]2NCC[C@H]2OC1,1
C1Nc2ccccc2[C@@H]2c3ccccc3CCN12,1
c1onc2c1CCC2,1
c1cc2c3c(cccc3c1)-c1nccnc1-2,1
O=P([O-])([O-])C[NH+]1CCCCCC1,1
c1ccc2c(c1)CCC[C@@H]2[NH+]1CCCNCC1,1
Cc1ccc(C)n1N[C@@H]1CCCc2c1cnn2C,1
C1=Nc2ncnc2[C@H](c2ccsc2)C1,1
c1ccc2c(c1)C[C@@H]1SCCN[C@@H]21,1
C1=C2c3cccc4[nH]cc(c34)C[C@H]2NCC1,1
C1CCCC2=Nc3ccccc3N=C[C@H]12,1
C[C@H]1C[C@@H]2C(=CC1=O)CC[C@H]1[C@H]2CC[C@@]2(C)[C@H](O)CC[C@H]12,1
CC1(C)CNC(=O)[C@@H]2N[C@@H](C3=CC=C[C@H]4N=CC=C34)N=C2C1,1
C[C@@H]1CCCC[C@@]1(O)C1(C#N)CCCCCC1,1
O=[N+]([O-])c1cccc(/C=N/NC2N=NN=N2)c1,1
CN(C)/C(=[NH+]\C=C(Cl)Cl)c1ccc(Cl)cc1,1
CC1=C[C@@H]([C@H]2NN[C@H](S)N2/N=C/c2c(F)cccc2Cl)N=N1,1
C[C@H]1CC(=O)C2=C(C1)Nc1nc3ccccc3n1[C@@H]2c1ccc2c(c1)OCCO2,1
C1CN=C2SC(C34CC5CC(CC(C5)C3)C4)=NN2C1,1
c1cc2cc3cc4c(cc3[nH+]c2s1)OCO4,1
Cc1ccc([C@@H]2NC(N)=[NH+]c3nc4ccccc4n32)o1,1
C1=C[C@H]2CC3=C(C=C2N=C1)CCCC3,1
C1CSC2=[N+]CCN2C1,1
C1CCC(C2CC[NH+]CC2)CC1,1
C1COC[NH+]1,1
N#C[C@H]1C(=S)N=C(c2ccc(F)cc2)C=C1c1ccccc1,1
C1CC[C@@]23COC[C@@H]2CCC[C@@H]3C1,1
C[NH2+][C@H]1CC(C)(C)c2cc3c(cc21)OC[C@H](C)CO3,1
Cn1c(=O)n(C)c2c(N=[N+]=[N-])ncc([N+](=O)[O-])c21,1
C1NC[C@@H]2[C@H]1C=NN2c1ccccc1,1
C1=COC(n2cccc2)=CC1,1
C1CC[C@@H]2[NH+](C1)CC[C@@]13CCO[C@@]21Nc1ccccc13,1
ClC1=NC=N[C@H]2[C@H]1N=C1CCCN12,1
C1C2CN3C[C@H]1C[NH+](C2)C3,1
Cc1cccc(/N=C\c2c(O)[nH]c3ccccc23)n1,1
O=S1(=O)C2(Br)C=C[C@@H]3[C@H](C=C2)C31Br,1
O=[N+]([O-])c1cccc(/C=N/Nc2nnc3c(n2)[nH]c2ccccc23)c1[O-],1
c1cc2c3c(c1)ccn3CC2,1
C1=C2CCCN[C@@H]2[C@H]2C[C@@H]1[C@@H]1CCCC[NH+]1C2,1
c1ccc2c3c(ccc2c1)CCC1(CC[NH+]CC1)O3,1
c1nnc2n1NCOC2,1
C1CC[C@H]2[NH+]CCC[C@H]2NC1,1
C[C@@H]1S/C(=N/N=C2\C(=O)Nc3ccc(Br)cc32)NC1=O,1
C1CCC=C1N1CCOCC1,1
C[C@H](O)[C@@H](C)N1C(=O)C(=O)c2cc(F)ccc21,1
CC(C)(C)[C@@H](O)[C@]1(C[NH3+])CCCc2ccccc21,1
C1NNCn2c1cc1occc12,1
CCC(=O)NNc1cccc(Cl)n1,1
c1ccc([C@@H]2Nc3ccccc3-n3cccc32)cc1,1
Cc1cccc([C@H]2CCc3nc(N)sc32)c1,1
O=C([O-])C(F)(F)[C@H]1CCCc2cccnc21,1
c1ccc2n[n-]nc2c1,1
O=S(=O)(c1ccccc1Cl)c1nnn2c1nc([O-])c1ccccc12,1
C1CCc2cnnc21,1
[NH3+]C1CCC(O)([C@@H]2CCCc3ccc[nH+]c32)CC1,1
CCC[C@@H](O)CC[C@@H](O)CC,1
C1=N[C@H]2CCCC[C@@H]2S1,1
O=[S@@]1CCCNc2ccccc21,1
CN1CCN(C(=[NH2+])[C@@H]2CN(C)CCO2)CC1,1
NS(=O)(=O)c1cc([N+](=O)[O-])ccc1Br,1
C1Nc2ccccc2[C@@]12C=COc1c2coc2ccccc12,1
c1ccc2c(c1)CC[C@@H]2NC1=[NH+]CCC1,1
C1NCC2C[NH2+]CC1C2,1
c1ccc2c(c1)Cn1ccnc1-2,1
C1CCNNC1,1
C1CC([C@H]2CCNC2)CCN1,1
[O-]n1ccc(Cl)c2ncnc1-2,1
N#CC1=C(N)O[C@H]2[C@H](C(c3ccco3)=NN2c2ccccc2)[C@H]1[C@@H]1C=NN=C1c1ccccc1,1
C[C@@H]1CCCN(C2(N3CCC[C@H](C)C3)C(=O)Nc3ccc(F)cc32)C1,1
C/C(=N\Nc1cccc([N+](=O)[O-])c1)c1ccc(O)cc1,1
C1C[N+]2CC[C@]34C(=C[C@H]1C[C@H]23)Nc1ccccc14,1
c1ncc2c(n1)OCC2,1
[N-]=[N+],1
C1CC([C@@H]2CCOC3(CCSCC3)C2)CCO1,1
Fc1cc(Br)cc(F)c1N=C=S,1
Cc1cc(C)c(S(=O)(=O)Nn2cnnc2)c(C)c1,1
Cc1nc2[nH]nc(N)c2c2c1CSC(C)(C)C2,1
C1Cc2ccccc2[C@H]1N1CC[NH+]CC1,1
C1=C(c2ccccc2)CC2(CCNCC2)O1,1
O=C1N=C2N=NC(c3ccccc3)=C2C(=O)N1,1
C1NC2=NC(c3ccccc3)=NC[C@H]2S1,1
C1N[C@H](C2=C(c3cccs3)N=NC2)Nc2ccccc21,1
C1N=CC2=NC(c3ccccc3)=N[C@@H]2N1,1
c1ccc2c(c1)CC(C1CCC[NH+]CC1)CO2,1
c1cc2n[nH]cc-2cn1,1
C1CCC([C@@H]2CC[NH2+]CC2)CC1,1
CN1CC(=O)N[C@@]12C(=O)Nc1c2ccc(Cl)c1F,1
C1CNC[C@@H](C2=NNCN2)C1,1
C1OCC2=CC[C@H]3CCCCC3C12,1
C1=COC(c2cccn2)=CC1,1
C1CCCc2c1ccc1ccccc21,1
c1[nH]c2c([nH+]1)CCCCCC2,1
C1NC[C@H]2C=NO[C@@H]12,1
C1C[C@H]2CNC[C@H]2[NH2+]1,1
C1CCCc2c1nc1ccccc21,1
C1=C(c2ccc3c(c2)OCCO3)CC[NH2+]C1,1
CC1=C(c2ccccc2)C(=O)O[C@@H]2C[C@@H](Cl)CC[C@@H]12,1
C1C[C@@H]([C@H]2CCCCC2=[N+]2CCCCC2)CN1,1
Cc1ccc2c(c1)C1(OCCO1)C(=O)N2S(=O)(=O)c1ccc(F)cc1,1
C1NCCCN2CCC[C@@H]12,1
c1cn[n+]2c(c1)NCC2,1
C1[C@H]2CCc3ccccc3C2=Nc2nncn21,1
CCCC[C@H](C(=O)[O-])[C@H](C)O,1
c1cnc2c(c1)COC2,1
c1ccc(C2=NO[C@H]3[C@@H]4CC[C@@H](C4)[C@@H]23)cc1,1
Cn1ncnc1/N=C(\[O-])N1CC(=O)N[C@H]2CCCC[C@@H]21,1
CN1C(=O)/C(=N\O)c2cc(Cl)ccc21,1
CC[C@@](C)([N+](=O)[O-])[C@@](C)(CC)[N+](=O)[O-],1
C1=C[NH+]=C2N=NNN2C1,1
C1NCC2(COCOC2)S1,1
C1N=CN=C2[N-]C=C[C@]3(CNc4ccccc43)[C@@H]12,1
O=S(=O)(N/N=C\c1c(O)ccc2ccccc12)c1ccc(Cl)cc1,1
C1NC[C@@H]2[C@H]1[C@@H]1CCC[NH+]1C21Cc2ccccc2C1,1
C1NCc2cc3cnnc3nc2O1,1
C1NC2(CNC13CCCCC3)CCCC2,1
C=N\CC,1
C[C@H]1CCC[C@@]1(O)C1(C#N)CCCCC1,1
C1=C[NH+]=C2N=C(c3ccncc3)NN2C1,1
C1NCC2NN=C[C@@H]12,1
C1c2ccccc2[C@@H]2CCc3ccccc3CN12,1
C/C(=N\N)c1cccc(O)c1,1
C1N=C2SCC=C2c2ncccc21,1
C1=C2Sc3nncn3N2CS1,1
C[C@@H]1CN(C)C(=O)/C1=N/Nc1ccccc1,1
Cc1ccc([C@H]2c3c(ncn(N)c3=[NH2+])Oc3ccc4ccccc4c32)cc1,1
C1NC[C@]2(CCN[C@@]23CNc2ccccc23)S1,1
C1CCC(C2=NN=C3CCNC[C@@H]32)C1,1
c1nc2cc3cnnc3nc2[nH]1,1
C1=NN=C2CCC[C@H]12,1
c1coc2c(c1)C[C@@H]1C3CCCC[C@H]3CCC1O2,1
O=[N+]([O-])c1ccccc1[S@@](=O)c1ccccc1,1
c1nc2c([nH]1)C1(CCNCC1)[NH2+]CC2,1
O=C1CCCC2=C1[C@H](c1ccc(Br)cc1)c1c(ccc3ncccc13)N2,1
CC[C@H](C)CS(=O)(=O)c1nc2ccccc2[nH]1,1
C1C[C@@H](c2ccccc2)c2scnc2N1,1
c1ccc(C2=NC3(CC[NH+]CC3)[NH2+]CC2)cc1,1
O=C([O-])CN(CC(=O)[O-])[N+](=O)[O-],1
c1ccc2c(c1)CC1(CCCC1)c1cncnc1-2,1
C1C[C@@H]2CCC1CC2,1
C1c2ccccc2-c2nc3ccccc3n21,1
C1c2n[nH]cc2[C@@H]2CC[C@H]1N2,1
CN1CCc2nc3sc4c5c(c(=O)[nH]c4c3cc2C1)[C@@H](c1ccc(F)cc1)C(C#N)=C(N)O5,1
C1N=NC=C2COC=C12,1
Cn1c(=C(C#N)C#N)s/c(=C/c2ccc(F)cc2)c1=O,1
C[C@H]1Cc2c(Br)cccc2C1=O,1
C1NC2NCNC2N1,1
c1nc2c(cn1)CC[NH+]C2,1
C1NC[C@H]2CCCC(C3=[NH+]CCN3)=C2N1,1
C1C[C@@H]2CCC[C@H]1[NH+]2,1
C1=NN(c2ccccn2)CN1,1
C1N=CN=C2C3=C(CCCC3)S[C@@H]12,1
O[C@H](CCC(F)(F)F)C[C@@H]1CCCc2ccccc21,1
C1C[C@@H](c2ccccc2)c2c(ccc3cccoc23)O1,1
O=C1c2ccccc2[C@H]2c3ccccc3SCCN12,1
C1=CN=C2SCCN2C1,1
C1CC[C@H]2[NH2+]CCC[C@H]2NC1,1
Cc1cc/c(=N/S(=O)(=O)c2cc(C)c(Br)s2)[nH]c1,1
C1Cc2ccoc2-c2ccccc21,1
CCC/C(=N\CCC1=c2cc(C)ccc2=[NH+][C@@H]1C)C1=C([O-])CCCC1=O,1
CN1C(=O)[C@@H](/C=N/C2CCCCC2)C(=O)NC1=S,1
C1=C(C2=NOCC2)COc2ccccc21,1
C[C@]12CNc3ccc[nH+]c3N[C@@H]1COC2,1
O=C1CC2CC(=O)CC2(C2CC=CC2)C1,1
C[C@H]1[C@@H](C)[S@@](=O)c2c(Cl)cccc2[C@@H]1[NH3+],1
C1N=C[NH+]=C2c3ccccc3CC3(CCCC3)[C@H]12,1
C1N[C@]2(CCCCC2)Nc2ccccc21,1
C1C=NC=N1,1
CC(C)C/C(=N\Nc1nncc2ccccc12)c1ccccc1,1
O=C1C(=O)N(CN2CCCOC2)c2ccccc21,1
O=C1NC(=O)C2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@H]32)C(=O)N1,1
C1CC2CCC[C@@H]2[C@H]2CC[C@H]3CCCCC3[C@H]12,1
C[C@]12CC[C@@H]3[C@@H](CC[C@H]4CCCC[C@@]43C)[C@@H]1[C@@H](O)CC2,1
c1cc2c3c(coc3c1)CCC2,1
c1cc(C2=NNCN2)co1,1
C1=CCC=CC1,1
C1NCCN2CCC3=c4ccccc4=[NH+][C@H]3C12,1
C/C(CC(=O)NN1CC[NH+](C)CC1)=N\N1CC[NH+](C)CC1,1
c1ccc2c3c([nH]c2c1)[C@H](c1cncnc1)[NH+]CC3,1
C1=C2C3CCCC[C@@H]3CC[C@@H]2[C@@H]2CCCC2C1,1
C1CCCC[C@]12CO2,1
N#CC1=C2c3ccccc3S[C@H]2C(=O)n2c1nc1ccccc12,1
c1ccc([C@@H]2c3cnnc3Oc3ncn4ncnc4c32)cc1,1
C1NCc2c1cnc1ccccc21,1
CC1(C)CC([C@@H]2CCC[C@H](S(C)(=O)=O)C2)=C[C@H]([NH3+])C1,1
C1CC[C@@H]([C@@H]2CCOC3(CCOCC3)C2)CCC1,1
C1=C[C@@H](c2ccccc2)c2ncoc2N1,1
C1NC[C@H]2C[NH+]CCN12,1
C[C@@]12CC[C@H]3[C@@H](CC=C4C[C@H](O)CC[C@]43C)[C@H]1C[C@@H](O)C2=O,1
C1NC[C@H]2[C@@H]1[C@@H]1C[C@H]2[C@H]2Sc3[nH]csc3C[C@H]12,1
Cc1n[nH]c2nc3[nH]nc(C)c3nc12,1
O=S(=O)(c1ccc(Cl)cc1)n1ccc2cccnc21,1
Oc1c(Br)cc(Br)cc1/C=N/NC1=N[C@H]2[NH+]=c3ccccc3=C2N=[NH+]1,1
C1CCCC2(CC1)OCCO2,1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)c(C)cc4[C@H]3CC[C@@]21C,1
C1CCCC[C@@H]1C1CNc2ccccc21,1
c1ccc2nc3c(nc2c1)[C@H]1CCC3C1,1
Cc1ccc(C)n1/N=C(\[O-])[C@@H](C)[NH3+],1
Clc1cc(Cl)c(/N=C2/CCCCN2)cc1Cl,1
C1NC[C@@H]2CN3c4ccccc4C=C[C@@H]3[C@H]12,1
C1CN[C@H]2CCC[C@@H]2OC1,1
C1NC[NH+]CN1,1
C1CCc2c1coc1c3c(ccc21)O[C@@H]1OCCC31,1
c1ccc([C@@H]2CC(c3cccoc3)=Nc3ccnn32)cc1,1
[NH3+]NC[C@H]1CSc2ccccc21,1
C1=CNC[C@H]([n+]2ccccc2)C1,1
C1C=CC2OCCNC2=C1,1
C[C@@H]1CN(S(=O)(=O)N2CCN(S(=O)(=O)N3C[C@@H](C)O[C@@H](C)C3)[C@@H](C)C2)C[C@H](C)O1,1
Oc1ccc([C@@H]2CNCc3sccc32)cc1O,1
O=C1CC2(CCCCC2)Nc2ncccc2N1,1
c1ncc2n[nH]nc2n1,1
C1=CCC[NH+]C1,1
C1N[C@H](c2ccccc2)c2cc3ccc4ccccc4c3oc21,1
c1ccc2c(c1)CC[C@H]1[C@@H]3CCCC3CC[C@@H]21,1
C=C(C)C1=C[C@@]2(C)C(=CC1=O)CC[C@@H](O)[C@@H]2C,1
C1=C[C@H]2N=CC=C2C=C1[C@@H]1NC=NN1,1
CC(C)(C)C(=O)NNC(=O)[C@@H]1CCOc2ccccc21,1
C1=CN=CNC1,1
C1=C[C@@H](c2ccco2)n2ccsc2=N1,1
c1ccc2c(c1)CCC[C@@H]1[NH2+]CCO[C@@H]21,1
C1CCNc2nc3ccccc3n21,1
Cc1ccc([S@@](=O)/N=C/c2ccc(F)cc2)cc1,1
Cc1noc2c1[C@@H](c1ccco1)C(C#N)=C(N)O2,1
N#[N+]N,1
Cc1cccc([N+]2=CCC(C)(C)[NH+]=C2[S-])c1,1
CC1=C[C@@H]([C@H]2N=N[C@H](S)N2/N=C/c2c(F)cccc2Cl)N=N1,1
CN1C(N)=[NH+]C[C@]12CCC[C@H](C1CC1)C2,1
C[C@]12CCC(=O)C=C1CC[C@H]1[C@H]2C(=O)C[C@]2(C)C(=O)CC[C@@H]12,1
CC(=O)n1c2c(c3ccccc31)OC(N)=C(C#N)[C@@H]2c1cccc(F)c1,1
CC1=C[C@@H]2C=c3ccccc3=C2C=C1,1
c1cc2c3c(c1)ccn3CCC2,1
O=C1C(Br)=C[C@H]2[C@H]1[C@H]1C=C[C@]2(Br)C12OCCO2,1
C1=CC(C2=COCCO2)C=CN1,1
O=[N+]([O-])c1ccc(Nn2cccc2)cn1,1
C1C[C@H]2CCC[NH+]2C1,1
[NH3+][C@H]1CCCC[C@H]([C@@H]2CCO[C@]3(CCSC3)C2)C1,1
C1C[NH+]CO1,1
C1=NNNN1,1
CC1(C)C[C@@H](N=C=S)CCO1,1
NS(=O)(=O)[C@@H]1CCCOC1,1
CC1(C)CCC[C@]2(C)[C@@H]1CC[C@]1(C)C(=O)[C@@]3(C)CC[C@]12C3,1
Cc1ccc(C)n1NC1CCSCC1,1
[O-]c1nncc(N/N=C/C2=c3ccccc3=[NH+]C2)n1,1
CCC(=N/Nc1nc2ccccc2s1)/N=N/c1ccccc1,1
C1C=C2CC[C@H]3[C@@H](CCC4CCC[C@H]34)C2CC1,1
C1CCC2[C@H](C1)CC[C@H]1[C@@H]2CCC2CCC[C@H]12,1
Cn1c2ccc(Cl)cc2c2nnc(N/N=C/c3ccccc3)nc21,1
C1NC=CCC12CCNCC2,1
CC1(C)CC([C@@H]2CCCc3cccnc32)=C[C@H]([NH3+])C1,1
C1=[NH+]c2ccccc2CN1,1
C1CCC[C@H]2C1=CNN2c1nc2ccccc2[nH]1,1
C1C=C(N2CCCCCC2)CN1,1
C1NCCc2c1ccc1ccccc21,1
C1CCC2=C(C1)Oc1ccccc1C2,1
C1CC=C2CSCCC2=N1,1
C1=CC2=CCSC[C@@H]2CC1,1
C1CC[C@@H]2CC2C1,1
C1NCC[C@H]2OC(c3ccccc3)=N[C@H]12,1
CCC[C@H]([NH3+])CCC[C@H]1COc2ccccc21,1
Cc1ccc(/C([O-])=N/S(=O)(=O)c2ccc(C#N)cc2)s1,1
C1NCCN([C@@H]2CCOC2)c2ccccc21,1
C[C@@H]1CCc2c(sc3c2[C@@H](c2ccc(O)cc2)CC(=O)N3)C1,1
C1C[C@@H]2CCCCC2[C@H]2CCC3CCC[C@H]3[C@H]12,1
C1N=C[C@H]2[C@H](c3ccccc3)c3scnc3S[C@@H]12,1
N#C[C@]1([C@@]2(O)CCS(=O)(=O)C2)CCOc2ccccc21,1
C1CNC2=[NH+]CCCN2C1,1
CC1=CC(=O)C(C)=C(C)C1=O,1
C1=C[C@@H](c2cccs2)n2ccsc2=N1,1
C1=Nc2nncc2[C@H](c2ccc3c(c2)OCC3)SC1,1
C[NH2+][C@H]1c2cc3c(cc2S(=O)(=O)[C@H](C)[C@H]1C)CCC3,1
C1=C[C@]2(Nc3ccccc3O2)c2cnnc2O1,1
CC1(C)CC(=O)C(/C=N/c2ccc([N+](=O)[O-])cc2)=C([O-])C1,1
Cc1ccc(Nn2c(C)ccc2C)cc1[N+](=O)[O-],1
c1ncc2cc3c(cc2n1)OCO3,1
C1=Nc2ccccc2[C@H]2CC=NN12,1
c1ccc2c(c1)nc1[nH]ncn12,1
C[C@@]12CCC[C@@H]1[C@@H]1C[C@H](O)[C@@]3(O)C[C@H](O)CC[C@]3(C)[C@@H]1CC2,1
Cc1nn(C)c2c1NC(=O)C1(CCCC1)N2,1
C[N+]1=C2Sc3ccccc3N2C[C@@H](O)C1,1
c1ccc2c(c1)c1c3n2CCC[NH+][C@H]3CCC1,1
C1C=CNC2(CCCCC2)N1,1
C1NCc2[nH]ncc21,1
S=C(S)NC1c2ccccc2-c2ccccc21,1
c1ccc2c(c1)=[NH+]C([C@H]1CCCC[NH+]1)[NH+]=2,1
C1=C2C[NH2+]CCN2NC1,1
S=c1sc2cscc2s1,1
